,Name1,Name2,index,score,pdockQ1,pdockQ2,pdockQ3,meanDock,PPV1,PPV2,PPV3,RMSD_12,RMSD_13,RMSD_23
776,AAC71336.1 UDP-glucose 4-epimerase [Mycoplasmoides genitalium G37],"AAC71450.1 ribonucleoside-diphosphate reductase, beta chain [Mycoplasmoides genitalium G37]",60267,436.38628071736872,0.59047270006664454,0.43006980153488888,0.5235524187725763,0.51469830679136985,0.93172991000000005,0.87822060999999996,0.90952562000000003,28.544124484178802,44.194646199151443,20.934434237730603
6080,AAC71497.2 NADH oxidase [Mycoplasmoides genitalium G37],AAC71564.1 recA protein (recombinase A) [Mycoplasmoides genitalium G37],77341,436.34994673273133,0.47438756480900712,0.5140014606846256,0.38430042815891746,0.45756315121751673,0.88570037000000001,0.90043139000000005,0.85453785000000004,14.743193523770778,37.914045082317514,29.910671041653771
9228,AAC71236.1 proline iminopeptidase [Mycoplasmoides genitalium G37],AAC71330.1 ribulose-phosphate 3-epimerase [Mycoplasmoides genitalium G37],35036,436.26374825126601,0.31584628988247582,0.44772829941818304,0.22521613443576916,0.32959690791214269,0.82238224000000004,0.88570037000000001,0.77766077,10.350734197868029,12.425111873866909,11.174005816379946
1379,AAC71357.1 metallo-beta-lactamase superfamily protein [Mycoplasmoides genitalium G37],AAC71493.1 dihydrolipoamide dehydrogenase [Mycoplasmoides genitalium G37],93658,436.17529693173083,0.17967806361913102,0.16153908458476496,0.6435031981700664,0.32824011545798748,0.74006263000000005,0.73044282000000005,0.96322523999999998,12.220716280672811,30.000411185075805,26.89603308397345
4184,"AAC72453.1 membrane protein, putative [Mycoplasmoides genitalium G37]","AAC72463.1 membrane protein, putative [Mycoplasmoides genitalium G37]",74654,436.16452431530143,0.27353362493842487,0.22049102986134989,0.21022441947732545,0.23474969142570004,0.80223507000000005,0.77766077,0.75941223000000002,1.0311131761578058,1.2878114887205969,1.3412029665012644
4340,AAC71329.1 glucose-6-phosphate isomerase [Mycoplasmoides genitalium G37],"AAC71465.1 5-formyltetrahydrofolate cyclo-ligase, putative [Mycoplasmoides genitalium G37]",48269,436.15076350558923,0.43296156295856947,0.40211541636740872,0.31734420016852199,0.38414039316483345,0.87822060999999996,0.87116417000000002,0.82238224000000004,7.7436380762527541,34.912606816611813,33.154583535229364
4298,"AAC71277.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]",AAC71553.1 GTP-binding protein engA [Mycoplasmoides genitalium G37],68868,435.99728099390711,0.53616652853366364,0.3139524664758761,0.2492041613488116,0.36644105211945049,0.90952562000000003,0.81190227999999998,0.78549007000000004,27.149001382511145,26.315858227776708,11.824298006896065
2604,AAC71488.1 leucyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71561.1 aminotransferase, class V [Mycoplasmoides genitalium G37]",101320,435.82193879804078,0.40623835844627937,0.34508528907168334,0.35273190957435779,0.36801851903077348,0.87116417000000002,0.83367787000000004,0.84294946000000004,21.428656043373294,12.927579709645313,9.5766912914433551
3001,"AAC71481.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",AAC72483.1 dimethyladenosine transferase [Mycoplasmoides genitalium G37],93572,435.40964015397759,0.44792687492565597,0.46593555257217067,0.52592350571639757,0.47992864440474142,0.88570037000000001,0.88570037000000001,0.90952562000000003,20.390345443604893,25.575124569499536,19.910760626596868
3922,"AAC71260.1 spermidine/putrescine ABC transporter, permease protein, putative [Mycoplasmoides genitalium G37]",AAC71428.1 signal peptidase II [Mycoplasmoides genitalium G37],26858,435.2144401542721,0.16540676584903427,0.046489745328861451,0.64149578876859548,0.28446409998216371,0.73044282000000005,0.63555448999999997,0.96322523999999998,10.376916524198807,20.717021714379612,22.690456229816458
5411,"AAC71408.2 ABC transporter, permease protein [Mycoplasmoides genitalium G37]",AAC71497.2 NADH oxidase [Mycoplasmoides genitalium G37],74949,435.19525557177593,0.13616838110912666,0.43366800642315179,0.12295615266601582,0.23093084673276476,0.70615739,0.87822060999999996,0.70615739,22.977614401716536,2.066865214006842,16.000074849268348
6061,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],AAC71485.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],93123,435.08008442882095,0.65675322673135272,0.5373248022186341,0.38802396177324411,0.52736733024107696,0.98128026999999995,0.90952562000000003,0.86040801,23.682799305719897,39.592687341470167,41.79145164534259
3979,AAC71596.1 DAK2 phosphatase domain protein [Mycoplasmoides genitalium G37],AAC72482.1 glutamyl-tRNA synthetase [Mycoplasmoides genitalium G37],94499,435.03381616920279,0.29511821473352412,0.31839165451637713,0.52669954281387288,0.38006980402125806,0.80223507000000005,0.82238224000000004,0.90952562000000003,11.283485648526398,37.737418308513213,25.345440830752132
2104,AAC71354.1 UDP-galactopyranose mutase [Mycoplasmoides genitalium G37],AAC71598.1 DHH family protein [Mycoplasmoides genitalium G37],66771,434.9860132351813,0.14640545769407221,0.53597295155955704,0.31290100243499891,0.33175980389620935,0.71391784000000003,0.90952562000000003,0.81190227999999998,38.324118501211203,7.1809935386594415,38.324976735299167
945,"AAC71465.1 5-formyltetrahydrofolate cyclo-ligase, putative [Mycoplasmoides genitalium G37]","AAC71512.1 phosphonate ABC transporter, permease protein (P69), putative [Mycoplasmoides genitalium G37]",64224,434.93878434031961,0.26127274933133143,0.19636014185760328,0.24684197845852607,0.23482495654915359,0.78549007000000004,0.74006263000000005,0.78549007000000004,1.2130048648819534,1.0025518437823169,0.54346384443428775
9427,AAC71320.1 thioredoxin-disulfide reductase [Mycoplasmoides genitalium G37],AAC71522.2 phosphoglycerate kinase [Mycoplasmoides genitalium G37],66490,434.78244275533569,0.55768422656195327,0.45477154940239434,0.38845036507389802,0.46696871367941517,0.91629945999999995,0.88570037000000001,0.86040801,27.398161077839262,18.360582462688981,32.929509038442966
5208,AAC71284.1 transketolase [Mycoplasmoides genitalium G37],"AAC72451.2 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Mycoplasmoides genitalium G37]",99647,434.70871696613528,0.44762335979381479,0.12309183699295349,0.16251800022301999,0.24441106566992943,0.88570037000000001,0.70615739,0.73044282000000005,15.678218780436644,15.92010666363899,3.9641664724795014
939,AAC71325.1 guanylate kinase [Mycoplasmoides genitalium G37],"AAC71427.1 pseudouridine synthase, RluA family [Mycoplasmoides genitalium G37]",31934,434.61810227611335,0.27581222248021958,0.29285314112635635,0.45999232533432799,0.34288589631363459,0.80223507000000005,0.80223507000000005,0.88570037000000001,23.445395390062437,22.987852359485075,8.6822409222904344
6276,"AAC71452.1 ribonucleoside-diphosphate reductase, alpha chain [Mycoplasmoides genitalium G37]",AAC71456.1 apurinic endonuclease (APN1) [Mycoplasmoides genitalium G37],92897,434.6013082413096,0.45193198930432898,0.33656198591728625,0.25626196531186785,0.34825198017782766,0.88570037000000001,0.83367787000000004,0.78549007000000004,2.2009946847670796,66.935048920257032,63.905911682994606
8793,AAC71300.1 ribosomal protein L1 [Mycoplasmoides genitalium G37],AAC71493.1 dihydrolipoamide dehydrogenase [Mycoplasmoides genitalium G37],60677,434.59655109946402,0.38581964533670571,0.1666109669758559,0.33635879482523773,0.29626313571259977,0.86040801,0.73044282000000005,0.83367787000000004,6.3434998212877156,10.634166504017415,10.074430705340397
6802,"AAC71269.1 phosphoglucomutase/phosphomannomutase, putative [Mycoplasmoides genitalium G37]",AAC71584.1 Holliday junction DNA helicase RuvB [Mycoplasmoides genitalium G37],81098,433.9906834639566,0.3676940467978293,0.39819621083034196,0.41603636770804842,0.39397554177873984,0.85453785000000004,0.86040801,0.87116417000000002,23.14546149160762,19.894431167635908,10.424205505374875
1992,AAC71324.2 peptide deformylase [Mycoplasmoides genitalium G37],AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],75347,433.89998819402092,0.3611098513056899,0.31851325167089989,0.33403130597464525,0.33788480298374496,0.84294946000000004,0.82238224000000004,0.83367787000000004,10.909477327990164,14.046471531716538,7.2509079219612769
6296,"AAC71256.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",AAC71607.1 methyltransferase GidB [Mycoplasmoides genitalium G37],73457,433.86662906417439,0.39832248210851934,0.4560620976565905,0.16497604319950135,0.33978687432153709,0.86040801,0.88570037000000001,0.73044282000000005,4.5357167708429227,43.294379330597138,44.730247672142724
7349,"AAC71424.1 excinuclease ABC, C subunit [Mycoplasmoides genitalium G37]",AAC71635.1 enolase [Mycoplasmoides genitalium G37],95241,433.7471708466656,0.092781134128473136,0.41639913816015517,0.35391515080446845,0.28769847436436558,0.66728511000000001,0.87116417000000002,0.84294946000000004,11.597251267123283,11.202380129830789,6.5347794568421929
6180,AAC71606.1 glucose-inhibited division protein A [Mycoplasmoides genitalium G37],AAC72450.1 phosphoenolpyruvate-protein phosphotransferase [Mycoplasmoides genitalium G37],100760,433.68729314652808,0.42972243387746617,0.33369612709710617,0.22810213708039559,0.33050689935165595,0.87822060999999996,0.83367787000000004,0.77766077,24.388821558741821,25.608500650395548,6.6757436546645383
8870,"AAC71431.1 1-acyl-sn-glycerol-3-phosphate acyltransferase, putative [Mycoplasmoides genitalium G37]","AAC71510.1 phosphonate ABC transporter, substrate binding protein (P37), putative [Mycoplasmoides genitalium G37]",54138,433.67581097806521,0.23118141041155701,0.38058049752576995,0.30738223976662332,0.30638138256798347,0.77766077,0.85453785000000004,0.81190227999999998,9.5362875525059714,7.8578315101465392,7.2032134829726324
5000,AAC71251.1 histidyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71327.2 serine/threonine protein kinase, putative [Mycoplasmoides genitalium G37]",75430,433.46967988482919,0.29627508591911872,0.25792221049366343,0.43617890102145218,0.33012539914474476,0.80223507000000005,0.78549007000000004,0.87822060999999996,9.6611287896849092,11.751884365352261,13.578692020175961
6240,"AAC71545.1 potassium uptake protein, TrkA family [Mycoplasmoides genitalium G37]",AAC71600.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],33808,433.46459698297889,0.26721864891053859,0.33673201328930247,0.11727064629037098,0.24040710283007069,0.80223507000000005,0.83367787000000004,0.68635535999999997,5.042817359868371,2.4493348181372014,7.019706305923723
6746,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],AAC71473.1 cysteinyl-tRNA synthetase [Mycoplasmoides genitalium G37],99571,433.43740635678608,0.42338240422140272,0.13477169230022423,0.69811639431799277,0.41875683027987326,0.87116417000000002,0.70615739,0.98128026999999995,18.030732933089379,36.813435220669348,39.849862467588352
6768,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],"AAC72451.2 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Mycoplasmoides genitalium G37]",102275,433.41310291416039,0.64167100563815638,0.32538551201658145,0.51434923012118516,0.4938019159253077,0.96322523999999998,0.82238224000000004,0.90043139000000005,20.741738829408536,42.490649106767535,38.399716509062685
334,AAC71600.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],AAC72455.1 uridylate kinase [Mycoplasmoides genitalium G37],36268,433.38692135705571,0.16238808361786816,0.40530039782810329,0.19473240563343136,0.25414029569313429,0.73044282000000005,0.87116417000000002,0.74006263000000005,16.229559691391099,3.3767738997154049,15.209663257573943
6773,AAC71358.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],"AAC71639.1 phosphate ABC transporter, permease protein PstA [Mycoplasmoides genitalium G37]",110877,433.25585485997402,0.59880535203554763,0.17453156578078821,0.36497910239269465,0.37943867340301018,0.93172991000000005,0.73044282000000005,0.85453785000000004,32.224331686580022,30.975737886355986,13.720674969051352
9576,AAC71403.1 adenine-specific DNA modification methylase [Mycoplasmoides genitalium G37],AAC71635.1 enolase [Mycoplasmoides genitalium G37],72612,433.24798223113226,0.48534145701778614,0.33264143794223783,0.17908121819342565,0.33235470438448322,0.89195530000000001,0.83367787000000004,0.74006263000000005,9.037343737893627,22.588231794697251,23.040623130306322
406,AAC71355.1 GTP-binding protein LepA [Mycoplasmoides genitalium G37],"AAC71496.1 pyruvate dehydrogenase component E1, alpha subunit [Mycoplasmoides genitalium G37]",89242,433.01389480175442,0.10724527661669818,0.41296809573405557,0.26663796986895816,0.26228378073990394,0.68635535999999997,0.87116417000000002,0.78549007000000004,12.337749373373057,4.766356189308528,11.967466226095624
7798,AAC71487.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],AAC71607.1 methyltransferase GidB [Mycoplasmoides genitalium G37],27764,432.86290737426071,0.17854388055517084,0.22652474086826049,0.40252992169749346,0.26919951437364159,0.74006263000000005,0.77766077,0.87116417000000002,5.0136885048634179,12.059298721692645,12.422535412498251
5969,AAC71328.1 ribosome small subunit-dependent GTPase A [Mycoplasmoides genitalium G37],"AAC71481.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",94585,432.8439585784846,0.37776788164068126,0.22229347645453834,0.48041839661418828,0.36015991823646926,0.85453785000000004,0.77766077,0.89195530000000001,20.593634857841025,14.871809569684508,12.017670751129526
5443,"AAC71421.1 DNA topoisomerase IV, B subunit [Mycoplasmoides genitalium G37]",AAC71459.1 trigger factor [Mycoplasmoides genitalium G37],96315,432.75740705419565,0.26184667550117263,0.29302363038867613,0.37003966246225467,0.30830332278403444,0.78549007000000004,0.80223507000000005,0.85453785000000004,8.290210387255792,8.0873178893965303,7.0313338291454635
4742,"AAC71219.1 DNA gyrase, B subunit [Mycoplasmoides genitalium G37]",AAC72481.2 HD domain protein [Mycoplasmoides genitalium G37],96175,432.7481880228209,0.43672518020974482,0.48276648652897336,0.56685517307516819,0.49544894660462879,0.87822060999999996,0.89195530000000001,0.92420274000000002,32.997918416649398,29.008175758274625,20.423182489188193
3876,AAC71500.1 GTP pyrophosphokinase [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],104486,432.72912108912521,0.43194476365603474,0.4977933673659854,0.61320600236372902,0.51431471112858296,0.87822060999999996,0.90043139000000005,0.94001920000000005,35.521644804827417,28.202514784005544,23.53436146560523
4697,"AAC71269.1 phosphoglucomutase/phosphomannomutase, putative [Mycoplasmoides genitalium G37]","AAC71479.1 modification methylase, HemK family [Mycoplasmoides genitalium G37]",92523,432.70091325658711,0.18953201623940497,0.16798466731472642,0.43556486589838556,0.2643605164841723,0.74006263000000005,0.73044282000000005,0.87822060999999996,5.8897020494246632,10.440299940123161,11.674747745806767
4920,AAC71519.1 signal recognition particle-docking protein FtsY [Mycoplasmoides genitalium G37],AAC71635.1 enolase [Mycoplasmoides genitalium G37],75824,432.65885863731921,0.31015426935896817,0.33141043274812199,0.27426584258115061,0.30527684822941359,0.81190227999999998,0.83367787000000004,0.80223507000000005,2.9837203464073863,20.256501328335702,19.01571559061323
3343,AAC71456.1 apurinic endonuclease (APN1) [Mycoplasmoides genitalium G37],"AAC71483.1 5'-3' exonuclease, putative [Mycoplasmoides genitalium G37]",45742,432.56125736001661,0.080090180184320223,0.058664092797200279,0.6440841902403186,0.2609461544072797,0.66728511000000001,0.63555448999999997,0.96322523999999998,8.3262387345554121,25.993881028040455,19.813790319651712
7333,AAC71448.1 thymidylate synthase [Mycoplasmoides genitalium G37],AAC71643.1 ribosomal protein S9 [Mycoplasmoides genitalium G37],19850,432.1909118470922,0.28124953098349431,0.16859325769267849,0.53790335153286528,0.3292487134030127,0.80223507000000005,0.73044282000000005,0.90952562000000003,10.434135342181163,20.342598191994082,26.14956809163132
